run_idx,start_idx,end_idx,skip_range,search_skip_layers,total_skip_layers,l2_mean,l2_max,l2_std,value_diff_mean,value_diff_max,anomalies,has_nan,has_inf,has_extremes,always_exclude_layers,always_include_layers
1,29,30,29-30,2,2,0.003065637257845023,0.012941176792621967,0.004539403219256193,0.00045903362480752025,0.012941176792621967,False,False,False,False,,
2,28,29,28-29,2,2,0.0038645539813794436,0.016681137379151396,0.006402449939357517,0.0006775460310329194,0.01568627450980392,False,False,False,False,,
3,30,30,30-30,1,1,0.004354013297234593,0.020596811905992597,0.007430662854824507,0.000750999789031726,0.019799684957737096,False,False,False,False,,
4,17,17,17-17,1,1,0.005139117217536273,0.012941176792621967,0.004907767570260693,0.0009568158702108863,0.012941176792621967,False,False,False,False,,
5,27,27,27-27,1,1,0.00518243894911961,0.02067519754543298,0.007429596764200852,0.0008746242331509757,0.019799684957737096,False,False,False,False,,
6,28,28,28-28,1,1,0.005781258838977254,0.03201477623993388,0.010762847351727436,0.0012960928284805513,0.023529411764705854,False,False,False,False,,
7,17,18,17-18,2,2,0.006030508046420706,0.027707191310210343,0.009366969163627217,0.001340810715460578,0.019799684957737096,False,False,False,False,,
8,27,29,27-29,3,3,0.006191957631590105,0.02462108767429462,0.008766868268122069,0.0013046468709144567,0.023529411764705854,False,False,False,False,,
9,26,28,26-28,3,3,0.006569715994101491,0.037899646528693244,0.012557446393207392,0.0018048882274337163,0.023529411764705854,False,False,False,False,,
10,3,3,3-3,1,1,0.006871843035243417,0.02515786901284356,0.008409195715539055,0.0013081063852751272,0.023529411764705854,False,False,False,False,,
11,26,27,26-27,2,2,0.007111509165937815,0.03405804002990846,0.011295487242406659,0.0018155174726377282,0.023529411764705854,False,False,False,False,,
12,28,30,28-30,3,3,0.007135403365278073,0.04284793245034043,0.014132331120222346,0.0020118791515012905,0.023529411764705854,False,False,False,False,,
13,26,26,26-26,1,1,0.007336728363986266,0.019799684957737096,0.007015239308794089,0.0011749606262219184,0.019799684957737096,False,False,False,False,,
14,6,8,6-8,3,3,0.007875867420828605,0.028810746350824867,0.009534519004784888,0.0020294861910335965,0.01568627450980392,False,False,False,False,,
15,27,30,27-30,4,4,0.007914922685982206,0.04284793245034043,0.013959568237988537,0.0021613389360462085,0.023529411764705854,False,False,False,False,,
16,11,11,11-11,1,1,0.008102708808067785,0.04284793245034043,0.013963234824180732,0.002237402488703637,0.023529411764705854,False,False,False,False,,
17,13,14,13-14,2,2,0.008596817738851485,0.028810746350824867,0.009086668131850259,0.0021344781919187855,0.01568627450980392,False,False,False,False,,
18,20,20,20-20,1,1,0.008812842834692613,0.042405927400866086,0.013525376068049277,0.0023179847210859058,0.023529411764705854,False,False,False,False,,
19,27,28,27-28,2,2,0.008870522412104061,0.04284793245034043,0.013643689336583076,0.00225975330104786,0.023529411764705854,False,False,False,False,,
20,25,26,25-26,2,2,0.009184303323283877,0.014146255670776724,0.0055290177608067655,0.002188507925543049,0.013199789971824694,False,False,False,False,,
21,16,19,16-19,4,4,0.009347492803915208,0.02610689528610667,0.007729809468062454,0.0023645195831596202,0.019799684957737096,False,False,False,False,,
22,22,29,22-29,8,8,0.009878435861333884,0.024995915758129355,0.008899754914951786,0.003029077288960045,0.014663865597936199,False,False,False,False,,
23,17,19,17-19,3,3,0.009912425618020602,0.03567695352573367,0.011233587243072047,0.0021839811221346776,0.023529411764705854,False,False,False,False,,
24,3,4,3-4,2,2,0.010150494690159276,0.04284793245034043,0.013379402127042183,0.002750132586616982,0.023529411764705854,False,False,False,False,,
25,11,15,11-15,5,5,0.01032793991773592,0.04284793245034043,0.013862162684590564,0.0028404518363530913,0.023529411764705854,False,False,False,False,,
26,25,29,25-29,5,5,0.010416478822350713,0.018269816904538952,0.006334512058468507,0.002921217266412412,0.013199789971824694,False,False,False,False,,
27,11,12,11-12,2,2,0.010992225584430793,0.04284793245034043,0.014261101799541796,0.002716319057721888,0.023529411764705854,False,False,False,False,,
28,2,24,2-24,23,23,0.011278307082394638,0.04284793245034043,0.013339134922714838,0.0032420624865006705,0.023529411764705854,False,False,False,False,,
29,26,30,26-30,5,5,0.01129629185345132,0.028810746350824867,0.008906978903593689,0.003283095769520505,0.01568627450980392,False,False,False,False,,
30,17,20,17-20,4,4,0.011484946024680745,0.03229998636278487,0.010400689879623191,0.0020442677393913288,0.02932773119587251,False,False,False,False,,
31,4,11,4-11,8,8,0.011571761898520471,0.028810746350824867,0.008561979297302368,0.003343903218394606,0.01568627450980392,False,False,False,False,,
32,18,19,18-19,2,2,0.01161035854936492,0.03099569982318079,0.010580719080065101,0.00274658866308208,0.023529411764705854,False,False,False,False,,
33,7,9,7-9,3,3,0.011789053976467229,0.03456996866088578,0.010359786809779722,0.0032564019750996845,0.023529411764705854,False,False,False,False,,
34,26,29,26-29,4,4,0.011789290720540689,0.028810746350824867,0.008910893651814453,0.003567717746121631,0.01568627450980392,False,False,False,False,,
35,8,24,8-24,17,17,0.011980647122319135,0.02429653967811345,0.007853832673366362,0.003713426030811665,0.01568627450980392,False,False,False,False,,
36,9,29,9-29,21,21,0.012029281757102783,0.037899646528693244,0.011140475545874513,0.0033244204277128276,0.023529411764705854,False,False,False,False,,
37,18,18,18-18,1,1,0.012070214844052189,0.062088046719270325,0.0196682308045206,0.002940383680736756,0.0549019607843137,False,False,False,False,,
38,7,29,7-29,23,23,0.01207869189944973,0.04284793245034043,0.012481899852638267,0.0031717843761360476,0.023529411764705854,False,False,False,False,,
39,5,17,5-17,13,13,0.012144713860946801,0.025609073587134788,0.008118643333349503,0.0037032388328028564,0.01568627450980392,False,False,False,False,,
40,2,23,2-23,22,22,0.012380640724541599,0.04284793245034043,0.012717186274831762,0.003509827719306136,0.023529411764705854,False,False,False,False,,
41,6,12,6-12,7,7,0.012434682445495341,0.034170118731970574,0.010170297984820201,0.003723463171279637,0.023529411764705854,False,False,False,False,,
42,6,23,6-23,18,18,0.01253750242235414,0.028810746350824867,0.008819718912155926,0.003915840123741473,0.01568627450980392,False,False,False,False,,
43,0,0,0-0,1,1,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
44,0,1,0-1,2,2,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
45,0,2,0-2,3,3,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
46,0,3,0-3,4,4,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
47,0,4,0-4,5,5,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
48,0,5,0-5,6,6,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
49,0,6,0-6,7,7,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
50,0,7,0-7,8,8,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
51,0,8,0-8,9,9,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
52,0,9,0-9,10,10,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
53,0,10,0-10,11,11,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
54,0,11,0-11,12,12,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
55,0,12,0-12,13,13,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
56,0,13,0-13,14,14,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
57,0,14,0-14,15,15,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
58,0,15,0-15,16,16,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
59,0,16,0-16,17,17,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
60,0,17,0-17,18,18,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
61,0,18,0-18,19,19,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
62,0,19,0-19,20,20,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
63,0,20,0-20,21,21,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
64,0,21,0-21,22,22,0.012544922956408062,0.028810746350824867,0.008821035045205023,0.003938949368014011,0.01568627450980392,False,False,False,False,,
